problem,has_bounds,route_key,constraint_tag,objective_tag,init_source,n_runs,success_rate,success_any,best_nfev,best_time,best_f_final,total_time_sec,total_nfev,llm_total_time_sec,llm_total_nfev,best_time_cost_capped,best_nfev_cost_capped,fallback_rate
HS89,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.002961198999400949,0.0,,,0.015824291000171797,15.0,0.002961198999400949,3.0,0.0
HS89,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.10345406499982346,4.833943248513986e+38,1.0802886729943566,10.0,,,0.10345406499982346,1.0,0.0
HS89,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10250114199880045,4.833943248513986e+38,1.0650076999991143,10.0,,,0.10250114199880045,1.0,0.0
HS91,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.006887697003548965,0.0,,,,,0.006887697003548965,3.0,0.0
HS91,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.004550067998934537,0.0,,,0.023689399000431877,15.0,0.004550067998934537,3.0,0.0
HS91,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.0029571419981948566,0.0,,,0.015685731996200047,15.0,0.0029571419981948566,3.0,0.0
HS91,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.10460502100249869,4.0389489311946415e+39,1.0575887829982094,10.0,,,0.10460502100249869,1.0,0.0
HS91,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10335894099989673,4.0389489311946415e+39,1.06657702099983,10.0,,,0.10335894099989673,1.0,0.0
HS92,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.007162924997828668,1.8488927466117464e-32,,,,,0.007162924997828668,3.0,0.0
HS92,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.0038521690003108233,0.0,,,0.022888307001267094,15.0,0.0038521690003108233,3.0,0.0
HS92,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.003067698999075219,1.617781153285278e-32,,,0.017625437998503912,15.0,0.003067698999075219,3.0,0.0
HS92,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.10614919699946768,5.506481459776468e+39,1.0844581269993796,10.0,,,0.10614919699946768,1.0,0.0
HS92,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10677885300174239,5.506481459776468e+39,1.0880549549983698,10.0,,,0.10677885300174239,1.0,0.0
HS93,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,21.0,0.03214264599955641,1.3536362150757496e-05,,,,,0.03214264599955641,21.0,0.0
HS93,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,21.0,0.026411532002384774,1.3536362150757496e-05,,,0.13538162900294992,105.0,0.026411532002384774,21.0,0.0
HS93,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,21.0,0.02590279899959569,1.3536362150757496e-05,,,0.1328249580001284,105.0,0.02590279899959569,21.0,0.0
HS93,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,13.0,0.017840300002717413,2.4805590919536214e-06,0.18996349900771747,130.0,,,0.017840300002717413,13.0,0.0
HS93,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10611804600193864,1.5892249321907455e+96,1.1580576349915646,10.0,,,0.10611804600193864,1.0,0.0
HS95,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.02119564899840043,0.023714220969404426,,,,,0.02119564899840043,10.0,0.0
HS95,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,10.0,0.012291282997466624,0.023435227016139964,,,0.06373511299898382,50.0,0.012291282997466624,10.0,0.0
HS95,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.012413185999321286,0.02371341595628621,,,0.06614868199903867,50.0,0.012413185999321286,10.0,0.0
HS95,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,10.0,0.012519259998953203,0.0048141483027073165,0.13342674899467966,102.0,,,0.012519259998953203,10.0,0.0
HS95,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,10.0,0.012421669998730067,0.0048141483027073165,0.13408742300089216,102.0,,,0.012421669998730067,10.0,0.0
HS99EXP,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.014149323000310687,-2.1844856443529552e-75,,,,,0.014149323000310687,3.0,0.0
HS99EXP,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,1.290900245996454,0.0,60.0,1000000.0,0.0
HS99EXP,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.008422386999882292,-2.1844856443529552e-75,,,0.04435059300158173,15.0,0.008422386999882292,3.0,0.0
HS99EXP,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.12061090700080968,-4.92829765633936e+39,1.3061607779964106,13.0,,,0.12061090700080968,1.0,0.0
HS99EXP,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.12079698500019731,-7.658301757788632e+39,1.2545015119940217,10.0,,,0.12079698500019731,1.0,0.0
HUMPS,False,U:LS,U,LS,cutest,1,1.0,True,234.0,0.032243912002741126,5.030195232467419e-10,,,,,0.032243912002741126,234.0,0.0
HUMPS,False,U:LS,U,LS,llm_post,5,1.0,True,26.0,0.0003746389993466437,1.3559922726787303e-10,,,0.009118277997913538,834.0,0.0003746389993466437,26.0,0.0
HUMPS,False,U:LS,U,LS,llm_raw,5,1.0,True,26.0,0.0004059169987158384,1.3559922726787303e-10,,,0.009399401998962276,834.0,0.0004059169987158384,26.0,0.0
HUMPS,False,U:LS,U,LS,random_post,10,1.0,True,78.0,0.0009129950012720656,8.79813900538041e-11,0.026362675002019387,2406.0,,,0.0009129950012720656,78.0,0.0
HUMPS,False,U:LS,U,LS,random_raw,10,1.0,True,78.0,0.0014974289988458622,8.79813900538041e-11,0.07512204999875394,2406.0,,,0.0014974289988458622,78.0,0.0
HYDROELS,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,37.0,1.7645670949968917,-3762300.131823356,,,,,1.7645670949968917,37.0,0.0
HYDROELS,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,0.0,False,,,,23.442546835005487,0.0,,,60.0,1000000.0,0.0
HYDROELS,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,0.0,False,,,,26.914133005007898,0.0,,,60.0,1000000.0,0.0
HYPCIR,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.003999676999228541,0.0,,,,,0.003999676999228541,1.0,0.0
HYPCIR,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0013535860016418155,0.0,,,0.010434091000206536,5.0,0.0013535860016418155,1.0,0.0
HYPCIR,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.001929058002133388,0.0,,,0.010489959004189586,5.0,0.001929058002133388,1.0,0.0
HYPCIR,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0020558160031214356,0.0,0.022632524003711296,10.0,,,0.0020558160031214356,1.0,0.0
HYPCIR,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0011411209998186678,0.0,0.012082781995559344,10.0,,,0.0011411209998186678,1.0,0.0
JENSMP,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,38.0,0.06740498900035163,259.5801754835948,,,,,0.06740498900035163,38.0,0.0
JENSMP,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,3.0,0.00033595499917282723,124.36218235561486,,,0.005430560995591804,148.0,0.00033595499917282723,3.0,0.0
JENSMP,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,3.0,0.00018554000052972697,124.36218235561486,,,0.003424290000111796,148.0,0.00018554000052972697,3.0,0.0
JENSMP,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,1.0,0.0002396930030954536,259.5801754835948,0.011980481998762116,232.0,,,0.0002396930030954536,1.0,0.0
JENSMP,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,1.0,0.00022450200049206614,259.5801754835948,0.029127364003215916,232.0,,,0.00022450200049206614,1.0,0.6
KOWOSB,False,U:LS,U,LS,cutest,1,1.0,True,32.0,0.10764540300078806,0.0003078009501867874,,,,,0.10764540300078806,32.0,0.0
KOWOSB,False,U:LS,U,LS,llm_post,5,1.0,True,31.0,0.0011585169995669276,0.00030780094676369327,,,0.006251039998460328,168.0,0.0011585169995669276,31.0,0.0
KOWOSB,False,U:LS,U,LS,llm_raw,5,1.0,True,31.0,0.0006969349997234531,0.00030780094676369327,,,0.004680588997871382,168.0,0.0006969349997234531,31.0,0.0
KOWOSB,False,U:LS,U,LS,random_post,10,1.0,True,8.0,0.00028135699903941713,0.005943952860074349,0.005333180000889115,146.0,,,0.00028135699903941713,8.0,0.0
KOWOSB,False,U:LS,U,LS,random_raw,10,1.0,True,8.0,0.00038398299875552766,0.005943952860074349,0.005098692992760334,146.0,,,0.00038398299875552766,8.0,0.0
LAKES,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,9.0,0.02384589799839887,7.11151571513878e-16,,,,,0.02384589799839887,9.0,0.0
LAKES,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,9.0,0.018659852001292165,2.420324889378012e-15,,,0.1347315270031686,45.0,0.018659852001292165,9.0,0.0
LAKES,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.017412058001355035,7.11151571513878e-16,,,0.09089156499976525,45.0,0.017412058001355035,9.0,0.0
LAKES,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.17516674799844623,1.6807418280816853e+41,1.7944174649928755,10.0,,,0.17516674799844623,1.0,0.0
LAKES,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.17198110800018185,1.6807418280816853e+41,1.7725936199931311,10.0,,,0.17198110800018185,1.0,0.0
LAUNCH,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,21.0,0.913312851000228,4.475120431296295e-06,,,,,0.913312851000228,21.0,0.0
LAUNCH,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,29.0,0.826912156000617,4.4748497402275295e-06,,,4.228243994002696,145.0,0.826912156000617,29.0,0.0
LAUNCH,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,18.0,0.8291625700003351,4.475351038656265e-06,,,4.189741582998977,90.0,0.8291625700003351,18.0,0.0
LAUNCH,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.8,True,1.0,0.8345926530018914,1.983359067610459e-05,8.395315099001891,103.0,,,0.8345926530018914,1.0,0.0
LAUNCH,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,5.0,0.8362086819979595,2.2382775246097695e-05,8.595405354000832,184.0,,,0.8362086819979595,5.0,0.0
LEAKNET,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,285.0,1.5367715159991349,6.96122607752039,,,,,1.5367715159991349,285.0,0.0
LEAKNET,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,1,1.0,True,205.0,1.325067461002618,6.961226077520004,,,1.325067461002618,205.0,1.325067461002618,205.0,0.0
LEAKNET,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,1,1.0,True,177.0,1.3038440009986516,6.961226077520286,,,1.3038440009986516,177.0,1.3038440009986516,177.0,0.0
LEAKNET,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,616.0,0.18364540100083104,2.0021542875360993e+18,1.9200298910036508,6352.0,,,0.18364540100083104,616.0,0.0
LEAKNET,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,318.0,0.17470961500293924,1.2663539231896988e+19,1.845015308001166,4082.0,,,0.17470961500293924,318.0,0.0
LOGHAIRY,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,192.0,0.10651284499908797,0.1823215567939546,,,,,0.10651284499908797,192.0,0.0
LOGHAIRY,False,USmoothNLP,U,SmoothNLP,llm_post,5,1.0,True,192.0,0.00217515699841897,0.1823215567939546,,,0.024460777000058442,1317.0,0.00217515699841897,192.0,0.0
LOGHAIRY,False,USmoothNLP,U,SmoothNLP,llm_raw,5,1.0,True,192.0,0.002144609999959357,0.1823215567939546,,,0.014954168000258505,1317.0,0.002144609999959357,192.0,0.0
LOGHAIRY,False,USmoothNLP,U,SmoothNLP,random_post,10,1.0,True,1.0,0.00010295800166204572,44.47996280129724,0.001336515008006245,10.0,,,0.00010295800166204572,1.0,0.0
LOGHAIRY,False,USmoothNLP,U,SmoothNLP,random_raw,10,1.0,True,1.0,0.0001134590020228643,44.47996280129724,0.001908171998366015,10.0,,,0.0001134590020228643,1.0,0.0
LOOTSMA,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,12.0,0.023915277000924107,1.4163224245283644e-05,,,,,0.023915277000924107,12.0,0.0
LOOTSMA,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,14.0,0.02029964400207973,9.337517975851974e-06,,,0.14873398599957,76.0,0.02029964400207973,14.0,0.0
LOOTSMA,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,13.0,0.019627983998361742,9.49778721991579e-06,,,0.10557201800111216,71.0,0.019627983998361742,13.0,0.0
LOOTSMA,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,43.0,0.051128645998687716,8.902810627664936e-06,0.7235651060072996,637.0,,,0.051128645998687716,43.0,0.0
LOOTSMA,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,25.0,0.11491116799879819,6.825243484537061e+50,1.197574046003865,262.0,,,0.11491116799879819,25.0,0.0
LOTSCHD,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.0018585609977890272,0.0,,,,,0.0018585609977890272,1.0,0.0
LOTSCHD,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,2.0,0.00015317499855882488,8.238772641334064e-22,,,0.0009372010026709177,10.0,0.00015317499855882488,2.0,0.0
LOTSCHD,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0002128470005118288,0.0,,,0.001502277002146002,7.0,0.0002128470005118288,1.0,0.0
LOTSCHD,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,2.0,0.0003286240025772713,6.616261943021692e-21,0.0038703450045431964,20.0,,,0.0003286240025772713,2.0,0.0
LOTSCHD,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,1.0,0.11289702400245005,7.007242887213841e+39,1.1659337649980444,10.0,,,0.11289702400245005,1.0,0.0
MADSEN,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MADSEN,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.348151839003549,0.0,60.0,1000000.0,0.0
MADSEN,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.4399304469989147,0.0,60.0,1000000.0,0.0
MADSEN,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08627952499955427,-9.002970758536035e+19,0.9462011410032574,10.0,,,0.08627952499955427,1.0,0.0
MADSEN,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08579194299818482,-9.002970758536035e+19,0.9680530599944177,10.0,,,0.08579194299818482,1.0,0.0
MAKELA1,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MAKELA1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4781092410012207,0.0,60.0,1000000.0,0.0
MAKELA1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3461174399999436,0.0,60.0,1000000.0,0.0
MAKELA1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08585830299853114,-9.002970758536035e+19,0.9257376469977316,10.0,,,0.08585830299853114,1.0,0.0
MAKELA1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08521220699913101,-9.002970758536035e+19,0.9065316090054694,10.0,,,0.08521220699913101,1.0,0.0
MAKELA2,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MAKELA2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.416137201998936,0.0,60.0,1000000.0,0.0
MAKELA2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.357399364998855,0.0,60.0,1000000.0,0.0
MAKELA2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08440101400265121,-9.002970758536035e+19,0.9139487780012132,10.0,,,0.08440101400265121,1.0,0.0
MAKELA2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08482392800215166,-9.002970758536035e+19,0.9382475140009774,10.0,,,0.08482392800215166,1.0,0.0
MAKELA4,False,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MAKELA4,False,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,0.0,False,,,,,,2.5478917290020036,0.0,60.0,1000000.0,0.0
MAKELA4,False,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.5067604730029416,0.0,60.0,1000000.0,0.0
MAKELA4,False,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,1.0,0.09733026899994002,3.40636045257664e+19,1.0450492889976886,10.0,,,0.09733026899994002,1.0,0.0
MAKELA4,False,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.10002702700148802,-9.771343965008991e+19,1.059955060001812,10.0,,,0.10002702700148802,1.0,0.0
MARATOS,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,9.0,0.01503575500100851,-250000.000001,,,,,0.01503575500100851,9.0,0.0
MARATOS,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,9.0,0.009356901002320228,-250000.000001,,,0.0503064170043217,45.0,0.009356901002320228,9.0,0.0
MARATOS,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.0081967469996016,-250000.000001,,,0.04356028700203751,45.0,0.0081967469996016,9.0,0.0
MARATOS,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,20.0,0.019495941000059247,-250000.000001,0.24699675100055174,211.0,,,0.019495941000059247,20.0,0.0
MARATOS,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08254205099729006,4.496191591369555e+32,0.8560912080029084,10.0,,,0.08254205099729006,1.0,0.0
MARATOSB,False,USmoothNLP,U,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MARATOSB,False,USmoothNLP,U,SmoothNLP,llm_post,5,0.0,False,,,,,,0.10755286799758323,0.0,60.0,1000000.0,0.0
MARATOSB,False,USmoothNLP,U,SmoothNLP,llm_raw,5,0.0,False,,,,,,0.08877810599733493,0.0,60.0,1000000.0,0.0
MARATOSB,False,USmoothNLP,U,SmoothNLP,random_post,10,0.2,True,520.0,0.013134781998815015,-1.0000000624999923,0.15298265899764374,1056.0,,,0.013134781998815015,520.0,0.0
MARATOSB,False,USmoothNLP,U,SmoothNLP,random_raw,10,0.2,True,520.0,0.013157612000213703,-1.0000000624999923,0.1798166169974138,1056.0,,,0.013157612000213703,520.0,0.0
MDHOLE,True,BSmoothNLP,B,SmoothNLP,cutest,1,1.0,True,108.0,0.1202876749994175,2.359264181874364e-31,,,,,0.1202876749994175,108.0,0.0
MDHOLE,True,BSmoothNLP,B,SmoothNLP,llm_post,5,1.0,True,11.0,0.0005210660019656643,6.506784409767657e-35,,,0.013501119003194617,422.0,0.0005210660019656643,11.0,0.0
MDHOLE,True,BSmoothNLP,B,SmoothNLP,llm_raw,5,1.0,True,11.0,0.0005160040018381551,6.506784409767657e-35,,,0.014278562004619744,422.0,0.0005160040018381551,11.0,0.0
MDHOLE,True,BSmoothNLP,B,SmoothNLP,random_post,10,1.0,True,10.0,0.0005504510008904617,5.033403776959574e+16,0.007854570998460986,158.0,,,0.0005504510008904617,10.0,0.0
MDHOLE,True,BSmoothNLP,B,SmoothNLP,random_raw,10,1.0,True,10.0,0.0003181770007358864,5.033403776959574e+16,0.006873578007798642,158.0,,,0.0003181770007358864,10.0,0.0
MESH,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,77.0,0.20305329300026642,-1.0000000000000003e+37,,,,,0.20305329300026642,77.0,0.0
MESH,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,77.0,0.18764133900185698,-1.0000000000000003e+37,,,0.9911470250044658,385.0,0.18764133900185698,77.0,0.0
MESH,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,77.0,0.19014410100135137,-1.0000000000000003e+37,,,0.9579172400008247,385.0,0.19014410100135137,77.0,0.0
MESH,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,35.0,0.11792698999852291,-4.625831414283168e+36,1.3584667119976075,1769.0,,,0.11792698999852291,35.0,0.0
MESH,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.11850698899797862,-4.625831414283168e+36,1.3724195510003483,4316.0,,,0.11850698899797862,1.0,0.0
METHANL8,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.0048337439984607045,0.0,,,,,0.0048337439984607045,1.0,0.0
METHANL8,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.001340871000138577,0.0,,,0.007788049999362556,5.0,0.001340871000138577,1.0,0.0
METHANL8,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0014307989986264147,0.0,,,0.008651205997011857,5.0,0.0014307989986264147,1.0,0.0
METHANL8,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0013730489990848582,0.0,0.017860986987216165,10.0,,,0.0013730489990848582,1.0,0.0
METHANL8,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0011463289993116632,0.0,0.014281956995546352,10.0,,,0.0011463289993116632,1.0,0.0
MEXHAT,False,USmoothNLP,U,SmoothNLP,cutest,1,1.0,True,67.0,0.09553764199881698,-0.04001,,,,,0.09553764199881698,67.0,0.0
MEXHAT,False,USmoothNLP,U,SmoothNLP,llm_post,5,0.2,True,67.0,0.0008801669973763637,-0.04001,,,0.00204941399715608,67.0,0.0008801669973763637,67.0,0.0
MEXHAT,False,USmoothNLP,U,SmoothNLP,llm_raw,5,0.2,True,67.0,0.0008674109994899482,-0.04001,,,0.0021033320044807624,67.0,0.0008674109994899482,67.0,0.0
MEXHAT,False,USmoothNLP,U,SmoothNLP,random_post,10,0.3,True,242.0,0.002540664001571713,4.071850842992604e+44,0.023760696003591875,773.0,,,0.002540664001571713,242.0,0.0
MEXHAT,False,USmoothNLP,U,SmoothNLP,random_raw,10,0.3,True,242.0,0.0037343330004659947,4.071850842992604e+44,0.02337961900047958,773.0,,,0.0037343330004659947,242.0,0.0
MIFFLIN2,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MIFFLIN2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.366927481994935,0.0,60.0,1000000.0,0.0
MIFFLIN2,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.4719042379983875,0.0,60.0,1000000.0,0.0
MIFFLIN2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08371885500309872,-9.002970758536035e+19,0.917707241998869,10.0,,,0.08371885500309872,1.0,0.0
MIFFLIN2,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08376223999948706,-9.002970758536035e+19,0.9387336630097707,10.0,,,0.08376223999948706,1.0,0.0
MISTAKE,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MISTAKE,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,1.2718429319975257,0.0,60.0,1000000.0,0.0
MISTAKE,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,1.3872356660067453,0.0,60.0,1000000.0,0.0
MISTAKE,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.0,False,,,,2.0036666719897767,0.0,,,60.0,1000000.0,0.0
MISTAKE,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10868315900006564,-6.002450823491014e+39,1.1922217849896697,10.0,,,0.10868315900006564,1.0,0.0
MSS1,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
MSS1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,1.5990974009982892,0.0,60.0,1000000.0,0.0
MSS1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,1.6773584650036355,0.0,60.0,1000000.0,0.0
MSS1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.0,False,,,,8.333873216997745,0.0,,,60.0,1000000.0,0.0
MSS1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.1714954070012027,-5.954974700475576e+41,1.794165162002173,10.0,,,0.1714954070012027,1.0,0.0
MWRIGHT,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,53.0,0.06462757999906898,8.505391646631058e-10,,,,,0.06462757999906898,53.0,0.0
MWRIGHT,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.2,True,42.0,0.048593898998660734,4.434270849781187e-10,,,1.6934500439965632,42.0,0.048593898998660734,42.0,0.0
MWRIGHT,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.4,True,53.0,0.059023755999078276,-3.698828936366513e+60,,,1.0454608580002969,171.0,0.059023755999078276,53.0,0.0
MWRIGHT,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.1088047369994456,3.511505354578285e+77,1.1910143820023222,1318.0,,,0.1088047369994456,1.0,0.0
MWRIGHT,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10425599900190718,1.3294997158205636e+78,1.0650231000036001,10.0,,,0.10425599900190718,1.0,0.0
